permno,date,ret
79089,9/30/2013,0.000861017
79089,10/31/2013,0.09205097
79089,11/29/2013,0.002599608
79089,12/31/2013,-0.057594046
79089,1/31/2014,-0.067617148
79089,2/28/2014,0.02754182
79089,3/31/2014,0.014446054
79089,4/30/2014,-0.085099064
79089,5/30/2014,-0.017721513
79089,6/30/2014,-0.002291003
79089,7/31/2014,-0.062380377
79089,8/29/2014,0.033571437
79089,9/30/2014,-0.072958827
79089,10/31/2014,0.082641132
79089,11/28/2014,0.098957278
79089,12/31/2014,-0.00877196
79089,1/30/2015,-0.116850235
79089,2/27/2015,-0.120552152
79089,3/31/2015,-0.041390594
79089,4/30/2015,0.018556779
79089,5/29/2015,-0.154441535
79089,6/30/2015,-0.023236185
79089,7/31/2015,-0.008794704
79089,8/31/2015,-0.10429088
79089,9/30/2015,-0.092562526
79089,10/30/2015,-0.026306393
79089,11/30/2015,-0.292960823
79089,12/31/2015,-0.049649071
79089,1/29/2016,-0.108315177
79089,2/29/2016,0.438957125
79089,3/31/2016,-0.053080402
79089,4/29/2016,-0.088248499
79089,5/31/2016,-0.311851829
79089,6/30/2016,0.023681372
79089,7/29/2016,0.107606016
79089,8/31/2016,-0.09620256
79089,9/30/2016,-0.027661031
79089,10/31/2016,-0.018005041
79089,11/30/2016,0.225522459
79089,12/30/2016,-0.226211786
79089,1/31/2017,-0.011214266
79089,2/28/2017,-0.260461479
79089,3/31/2017,-0.077207781
79089,4/28/2017,-0.011461361
79089,5/31/2017,-0.375652134
79089,6/30/2017,-0.038997222
79089,7/31/2017,0.086956479
79089,8/31/2017,-0.263111115
79089,9/29/2017,0.125452355
79089,10/31/2017,-0.155412629
79089,11/30/2017,-0.101522863
79089,12/29/2017,0.09745764
79089,1/31/2018,0.024453033
79089,2/28/2018,0.680904508
79089,3/29/2018,-0.050822146
79089,4/30/2018,0.177165359
79089,5/31/2018,0.463545114
79089,6/29/2018,0.228062242
79089,7/31/2018,-0.024934873
79089,8/31/2018,-0.134732842
79089,9/28/2018,0.026907835
79089,10/31/2018,-0.067439929
79089,11/30/2018,-0.109626867
79089,12/31/2018,-0.186239034
83148,1/31/2000,-0.116666667
83148,2/29/2000,-0.113207549
83148,3/31/2000,0.148936167
83148,4/28/2000,-0.09259259
83148,5/31/2000,-0.142857149
83148,6/30/2000,0.035714287
83148,7/31/2000,-0.126436785
83148,8/31/2000,0.25
83148,9/29/2000,-0.063157894
83148,10/31/2000,-0.202247187
83148,11/30/2000,-0.169014081
83148,12/29/2000,-0.237288132
83148,1/31/2001,0.333333343
83148,2/28/2001,0.06666667
83148,3/30/2001,-0.09375
83148,4/30/2001,0.020689668
83148,5/31/2001,0.075675666
83148,6/29/2001,-0.020100484
83148,7/31/2001,0.315051198
83148,8/31/2001,-0.130383879
83148,9/28/2001,-0.114349775
83148,10/31/2001,-0.022784848
83148,11/30/2001,-0.150259048
83148,12/31/2001,0.143292695
83148,1/31/2002,-0.013333321
83148,2/28/2002,-0.013513501
83148,3/28/2002,0.013698617
83148,4/30/2002,0.027027002
83148,5/31/2002,0.107894763
83148,6/28/2002,-0.102137782
83148,7/31/2002,-0.130158693
83148,8/30/2002,-0.340419739
83148,9/30/2002,0.000599482
83148,10/31/2002,-0.00460829
83148,11/29/2002,-0.166666716
83148,12/31/2002,0.111111142
83148,1/31/2003,0.450000048
83148,2/28/2003,-0.068965532
83148,3/31/2003,0.0185185
83148,4/30/2003,0.072727293
83148,5/30/2003,0.125423685
83148,6/30/2003,0.099397644
83148,7/31/2003,-0.082191832
83148,8/29/2003,0.152835846
83148,9/30/2003,0.009839489
83148,10/31/2003,0.243333295
83148,11/28/2003,0.340482593
83148,12/31/2003,0.013846178
83148,1/30/2004,-0.009104695
83148,2/27/2004,0.228177667
83148,3/31/2004,0.076059803
83148,4/30/2004,-0.269988388
83148,5/28/2004,0.120634876
83148,6/30/2004,-0.031161444
83148,7/30/2004,-0.181286588
83148,8/31/2004,-0.151785702
83148,9/30/2004,0.578947365
83148,10/29/2004,-0.085333318
83148,11/30/2004,-0.078717194
83148,12/31/2004,0.082278475
83148,1/31/2005,-0.010233943
83148,2/28/2005,0.017725242
83148,3/31/2005,0.056603823
83148,4/29/2005,-0.120879136
83148,5/31/2005,-0.062500015
83148,6/30/2005,0.081666626
83148,7/29/2005,-0.061633226
83148,8/31/2005,0.073891595
83148,9/30/2005,0.117737003
83148,10/31/2005,-0.071135432
83148,11/30/2005,0.085419722
83148,12/30/2005,0.051560394
83148,1/31/2006,-0.166451603
83148,2/28/2006,0.122291014
83148,3/31/2006,0.100689657
83148,4/28/2006,0.096491225
83148,5/31/2006,-0.018285697
83148,6/30/2006,0.076833509
83148,7/31/2006,0.047567524
83148,8/31/2006,0.045407694
83148,9/29/2006,0.066140182
83148,10/31/2006,-0.124074087
83148,11/30/2006,0.012684978
83148,12/29/2006,0.123173311
83148,1/31/2007,0.138475806
83148,2/28/2007,0.092244908
83148,3/30/2007,0.059790745
83148,4/30/2007,-0.103667155
83148,5/31/2007,0.070015751
83148,6/29/2007,-0.014698683
83148,7/31/2007,-0.141044736
83148,8/31/2007,0.172893107
83148,9/28/2007,0.145185187
83148,10/31/2007,-0.038809858
83148,11/30/2007,-0.11574693
83148,12/31/2007,0.019786855
83148,1/31/2008,-0.304477602
83148,2/29/2008,0.006437813
83148,3/31/2008,-0.101279296
83148,4/30/2008,-0.037959743
83148,5/30/2008,-0.012330386
83148,6/30/2008,-0.192259729
83148,7/31/2008,0.372488469
83148,8/29/2008,0.057432458
83148,9/30/2008,-0.127795607
83148,10/31/2008,0.141636252
83148,11/28/2008,-0.257754028
83148,12/31/2008,-0.051873218
83148,1/30/2009,-0.164133728
83148,2/27/2009,-0.134545416
83148,3/31/2009,0.170168042
83148,4/30/2009,0.213644534
83148,5/29/2009,0.002958577
83148,6/30/2009,0.00147489
83148,7/31/2009,-0.06921941
83148,8/31/2009,-0.033227853
83148,9/30/2009,0.047463167
83148,10/30/2009,0.021874979
83148,11/30/2009,-0.039755315
83148,12/31/2009,-0.006369496
83148,1/29/2010,0.017628226
83148,2/26/2010,-0.045669287
83148,3/31/2010,0.094059438
83148,4/30/2010,-0.075414777
83148,5/28/2010,0.009787919
83148,6/30/2010,-0.048465297
83148,7/30/2010,0.09507639
83148,8/31/2010,-0.147286803
83148,9/30/2010,0.12909092
83148,10/29/2010,0.012882436
83148,11/30/2010,-0.004769433
83148,12/31/2010,-0.044728465
83148,1/31/2011,0.046822779
83148,2/28/2011,-0.017571906
83148,3/31/2011,0.056910552
83148,4/29/2011,-0.00307692
83148,5/31/2011,-0.114197567
83148,6/30/2011,0.149825811
83148,7/29/2011,-0.063636377
83148,8/31/2011,-0.037216831
83148,9/30/2011,-0.105882294
83148,10/31/2011,0.167293206
83148,11/30/2011,-0.04186799
83148,12/30/2011,-0.072268881
83148,1/31/2012,0.092391349
83148,2/29/2012,0.044776116
83148,3/30/2012,0.036507938
83148,4/30/2012,-0.013782565
83148,5/31/2012,0.135093153
83148,6/29/2012,0.170998693
83148,7/31/2012,-0.066588856
83148,8/31/2012,0.226533219
83148,9/28/2012,0.168367311
83148,10/31/2012,-0.055021845
83148,11/30/2012,-0.070240229
83148,12/31/2012,-0.054671984
83148,1/31/2013,0.240799144
83148,2/28/2013,-0.066949151
83148,3/28/2013,0.314259768
83148,4/30/2013,-0.07325504
83148,5/31/2013,0.046979874
83148,6/28/2013,-0.059116803
83148,7/31/2013,0.142316431
83148,8/30/2013,-0.125248536
83148,9/30/2013,-0.075757578
83148,10/31/2013,-0.040163916
83148,11/29/2013,0.00256189
83148,12/31/2013,0.032367982
83148,1/31/2014,-0.113036297
83148,2/28/2014,-0.052093063
83148,3/31/2014,0.095191397
83148,4/30/2014,0.062724002
83148,5/30/2014,0.012647604
83148,6/30/2014,0.039966654
83148,7/31/2014,-0.022417914
83148,8/29/2014,0.075348079
83148,9/30/2014,-0.067022093
83148,10/31/2014,0.027755115
83148,11/28/2014,0.043685481
83148,12/31/2014,0.050989348
83148,1/30/2015,-0.075307742
83148,2/27/2015,0.093187124
83148,3/31/2015,-0.000716349
83148,4/30/2015,0.018638009
83148,5/29/2015,0.005629833
83148,6/30/2015,0.009797085
83148,7/31/2015,-0.07484407
83148,8/31/2015,-0.003745333
83148,9/30/2015,-0.122556396
83148,10/30/2015,0.053984586
83148,11/30/2015,0.041463431
83148,12/31/2015,-0.07650277
83148,1/29/2016,0.016906155
83148,2/29/2016,-0.161263481
83148,3/31/2016,0.040634274
83148,4/29/2016,0.071428575
83148,5/31/2016,0.029333327
83148,6/30/2016,-0.070811719
83148,7/29/2016,0.06877321
83148,8/31/2016,0.126956522
83148,9/30/2016,0.034722209
83148,10/31/2016,-0.011931383
83148,11/30/2016,0.079245299
83148,12/30/2016,-0.034965035
83148,1/31/2017,-0.086956508
83148,2/28/2017,0
83148,3/31/2017,-0.047619078
83148,4/28/2017,0.145833328
83148,5/31/2017,0.018181818
83148,6/30/2017,0.060714312
83148,7/31/2017,-0.171717182
83148,8/31/2017,0.056910552
83148,9/29/2017,-0.003846169
83148,10/31/2017,0.023166038
83148,11/30/2017,-0.056603774
83148,12/29/2017,0.00800003
83148,1/31/2018,0.043650731
83148,2/28/2018,-0.011406816
83148,3/29/2018,0.003846169
83148,4/30/2018,0.019157087
83148,5/31/2018,0.060150389
83148,6/29/2018,0.056737535
83148,7/31/2018,-0.060402662
83148,8/31/2018,-0.039285727
83148,9/28/2018,0.070631959
83148,10/31/2018,-0.049305558
83148,11/30/2018,0.12563917
83148,12/31/2018,-0.231667727
85459,1/31/2000,0.023584906
85459,2/29/2000,0.253456235
85459,3/31/2000,-0.268039227
85459,4/28/2000,0.342281878
85459,5/31/2000,-0.10125
85459,6/30/2000,0.103310153
85459,7/31/2000,0.288194448
85459,8/31/2000,-0.071796127
85459,9/29/2000,-0.046430834
85459,10/31/2000,-0.029664541
85459,11/30/2000,0.035428572
85459,12/29/2000,0.112141281
85459,1/31/2001,-0.047713719
85459,2/28/2001,-0.002087683
85459,3/30/2001,-0.082008369
85459,4/30/2001,-0.011506869
85459,5/31/2001,0.103104249
85459,6/29/2001,-0.063986629
85459,7/31/2001,0.102545738
85459,8/31/2001,0.011056916
85459,9/28/2001,-0.066902578
85459,10/31/2001,-0.075621501
85459,11/30/2001,0.03810237
85459,12/31/2001,0.042641237
85459,1/31/2002,0.073145419
85459,2/28/2002,-0.062197883
85459,3/28/2002,0.156700969
85459,4/30/2002,-0.063392833
85459,5/31/2002,0.076580927
85459,6/28/2002,-0.00855969
85459,7/31/2002,-0.10527882
85459,8/30/2002,-0.08033333
85459,9/30/2002,-0.018484946
85459,10/31/2002,0.094374508
85459,11/29/2002,0.033479869
85459,12/31/2002,0.023560252
85459,1/31/2003,-0.101923086
85459,2/28/2003,0.096002802
85459,3/31/2003,0.067404814
85459,4/30/2003,0.125076458
85459,5/30/2003,0.01277514
85459,6/30/2003,-0.046698868
85459,7/31/2003,0.041760713
85459,8/29/2003,0.026814781
85459,9/30/2003,-0.015299389
85459,10/31/2003,0.056375798
85459,11/28/2003,0.000762455
85459,12/31/2003,-0.034281392
85459,1/30/2004,0
85459,2/27/2004,0.04484307
85459,3/31/2004,0.050744746
85459,4/30/2004,-0.011084315
85459,5/28/2004,0.013157917
85459,6/30/2004,0.105339058
85459,7/30/2004,-0.046029683
85459,8/31/2004,-0.024239684
85459,9/30/2004,0.089993
85459,10/29/2004,0.162750572
85459,11/30/2004,-0.003522407
85459,12/31/2004,0.035720941
85459,1/31/2005,-0.072406344
85459,2/28/2005,0.064077653
85459,3/31/2005,-0.056934316
85459,4/29/2005,0.001358426
85459,5/31/2005,0.107945733
85459,6/30/2005,0.020640243
85459,7/29/2005,0.075085893
85459,8/31/2005,-0.013105317
85459,9/30/2005,0.040971614
85459,10/31/2005,0.099641345
85459,11/30/2005,0.148610383
85459,12/30/2005,-0.082469165
85459,1/31/2006,0.092627607
85459,2/28/2006,0.107760772
85459,3/31/2006,0.098170467
85459,4/28/2006,-0.096557379
85459,5/31/2006,-0.006989799
85459,6/30/2006,0.213215217
85459,7/31/2006,-0.141088188
85459,8/31/2006,0.000873764
85459,9/29/2006,-0.024225183
85459,10/31/2006,-0.063705698
85459,11/30/2006,0.054384202
85459,12/29/2006,-0.066802979
85459,1/31/2007,0.301051646
85459,2/28/2007,-0.042105295
85459,3/30/2007,-0.053571425
85459,4/30/2007,0.112591051
85459,5/31/2007,0.013468036
85459,6/29/2007,-0.02731635
85459,7/31/2007,-0.073686197
85459,8/31/2007,0.008016431
85459,9/28/2007,0.110725939
85459,10/31/2007,-0.080493696
85459,11/30/2007,0.032652266
85459,12/31/2007,0.054122206
85459,1/31/2008,0.026238026
85459,2/29/2008,-0.085884057
85459,3/31/2008,0.075832203
85459,4/30/2008,0.152205855
85459,5/30/2008,0.029036371
85459,6/30/2008,-0.146356583
85459,7/31/2008,-0.12107949
85459,8/29/2008,0.081120327
85459,9/30/2008,-0.017846892
85459,10/31/2008,0.016091047
85459,11/28/2008,-0.013518674
85459,12/31/2008,0.082028128
85459,1/30/2009,-0.164455742
85459,2/27/2009,-0.100043468
85459,3/31/2009,0.108023189
85459,4/30/2009,0.165533856
85459,5/29/2009,-0.04401806
85459,6/30/2009,0.030893385
85459,7/31/2009,0.045637529
85459,8/31/2009,0.031725649
85459,9/30/2009,0.03075012
85459,10/30/2009,-0.045714274
85459,11/30/2009,0.011613126
85459,12/31/2009,0.057937212
85459,1/29/2010,-0.035756826
85459,2/26/2010,-0.058272984
85459,3/31/2010,0.051940683
85459,4/30/2010,0.080035836
85459,5/28/2010,-0.036637917
85459,6/30/2010,-0.037859246
85459,7/30/2010,0.171397716
85459,8/31/2010,-0.003220845
85459,9/30/2010,0.079704575
85459,10/29/2010,0.008009228
85459,11/30/2010,0.04582854
85459,12/31/2010,0.091846474
85459,1/31/2011,-0.038658261
85459,2/28/2011,-0.060967665
85459,3/31/2011,0.028042518
85459,4/29/2011,0.081613429
85459,5/31/2011,0.000498889
85459,6/30/2011,-0.013587695
85459,7/29/2011,-0.082825966
85459,8/31/2011,-0.021020573
85459,9/30/2011,-0.028794309
85459,10/31/2011,0.014020725
85459,11/30/2011,-0.01325073
85459,12/30/2011,0.023354206
85459,1/31/2012,-0.013470944
85459,2/29/2012,-0.03399184
85459,3/30/2012,-0.010276565
85459,4/30/2012,-0.087799609
85459,5/31/2012,-0.01925014
85459,6/29/2012,0.004634405
85459,7/31/2012,-0.097044259
85459,8/31/2012,0.071144789
85459,9/28/2012,0.040628884
85459,10/31/2012,0.029532256
85459,11/30/2012,0.023710832
85459,12/31/2012,0.029640419
85459,1/31/2013,0.046346098
85459,2/28/2013,-0.132728666
85459,3/28/2013,0.042791978
85459,4/30/2013,-0.001177257
85459,5/31/2013,-0.045293797
85459,6/28/2013,-0.000705457
85459,7/31/2013,0.058781698
85459,8/30/2013,-0.04612546
85459,9/30/2013,0.053982791
85459,10/31/2013,0.002517226
85459,11/29/2013,-0.018245734
85459,12/31/2013,0.000852463
85459,1/31/2014,0.003256254
85459,2/28/2014,-0.114110015
85459,3/31/2014,0.016968738
85459,4/30/2014,0.124260396
85459,5/30/2014,0.016298795
85459,6/30/2014,0.071500175
85459,7/31/2014,0.0575325
85459,8/29/2014,0.011858924
85459,9/30/2014,-0.023293326
85459,10/31/2014,0.043576591
85459,11/28/2014,0.065452956
85459,12/31/2014,0.020748597
85459,1/30/2015,-0.049005184
85459,2/27/2015,0.043246303
85459,3/31/2015,-0.00942129
85459,4/30/2015,-0.120595492
85459,5/29/2015,-0.041310761
85459,6/30/2015,0.01684756
85459,7/31/2015,0.124378942
85459,8/31/2015,-0.038774073
85459,9/30/2015,0.010826019
85459,10/30/2015,0.023605762
85459,11/30/2015,-0.028106039
85459,12/31/2015,-0.073854364
85459,1/29/2016,0.044340473
85459,2/29/2016,0.078122675
85459,3/31/2016,0.069168001
85459,4/29/2016,-0.043917581
85459,5/31/2016,0.056502778
85459,6/30/2016,-0.004001111
85459,7/29/2016,-0.062356867
85459,8/31/2016,0.003303583
85459,9/30/2016,0.014981287
85459,10/31/2016,-0.033210281
85459,11/30/2016,0.098796174
85459,12/30/2016,-0.015230413
85459,1/31/2017,0.038219973
85459,2/28/2017,0.05666586
85459,3/31/2017,-0.032723676
85459,4/28/2017,-0.059386775
85459,5/31/2017,-0.072076961
85459,6/30/2017,0.024921626
85459,7/31/2017,-0.044845689
85459,8/31/2017,0.083536565
85459,9/29/2017,0.077445865
85459,10/31/2017,0.031931672
85459,11/30/2017,0.103400014
85459,12/29/2017,0.033467915
85459,1/31/2018,0.026602345
85459,2/28/2018,0.020774126
85459,3/29/2018,0.008676076
85459,4/30/2018,-0.017927652
85459,5/31/2018,-0.049657706
85459,6/29/2018,-0.038390763
85459,7/31/2018,0.102438435
85459,8/31/2018,0.04174345
85459,9/28/2018,0.023938347
85459,10/31/2018,-0.090788394
85459,11/30/2018,0.037066191
85459,12/31/2018,-0.083829798
86091,1/31/2000,-0.054054055
86091,2/29/2000,-0.014285714
86091,3/31/2000,-0.008695652
86091,4/28/2000,0.066176474
86091,5/31/2000,-0.020689655
86091,6/30/2000,-0.064788729
86091,7/31/2000,-0.015151516
86091,8/31/2000,-0.039999999
86091,9/29/2000,0.120967738
86091,10/31/2000,-0.021582734
86091,11/30/2000,-0.017941222
86091,12/29/2000,0.079365082
86091,1/31/2001,0.029411765
86091,2/28/2001,0.050000001
86091,3/30/2001,0.013333333
86091,4/30/2001,-0.014054067
86091,5/31/2001,0.091008767
86091,6/29/2001,0.05527636
86091,7/31/2001,0.00478929
86091,8/31/2001,0.211630121
86091,9/28/2001,0.016798403
86091,10/31/2001,0.008979564
86091,11/30/2001,0.000809105
86091,12/31/2001,0.020325202
86091,1/31/2002,0.002390417
86091,2/28/2002,0.073131964
86091,3/28/2002,0.012592621
86091,4/30/2002,0.094117627
86091,5/31/2002,0.07594087
86091,6/28/2002,0.004247326
86091,7/31/2002,-0.073680229
86091,8/30/2002,0.08805088
86091,9/30/2002,-0.011780063
86091,10/31/2002,-0.08807946
86091,11/29/2002,0.028395018
86091,12/31/2002,0.053267945
86091,1/31/2003,0.078325443
86091,2/28/2003,0.098309368
86091,3/31/2003,-0.077537082
86091,4/30/2003,0.042857174
86091,5/30/2003,0.041095808
86091,6/30/2003,0.021739196
86091,7/31/2003,0.012373414
86091,8/29/2003,-0.011111153
86091,9/30/2003,-0.004550524
86091,10/31/2003,0.028009493
86091,11/28/2003,0.002898507
86091,12/31/2003,0.075144559
86091,1/30/2004,0.000540553
86091,2/27/2004,0.047541823
86091,3/31/2004,-0.033006694
86091,4/30/2004,-0.01286862
86091,5/28/2004,-0.008147725
86091,6/30/2004,0.155531198
86091,7/30/2004,-0.050952367
86091,8/31/2004,0.019192111
86091,9/30/2004,0.057662368
86091,10/29/2004,-0.012278978
86091,11/30/2004,0.250124305
86091,12/31/2004,-0.086330928
86091,1/31/2005,-0.048993912
86091,2/28/2005,0.0211592
86091,3/31/2005,-0.009369441
86091,4/29/2005,-0.057581611
86091,5/31/2005,0.005600815
86091,6/30/2005,0.043788221
86091,7/29/2005,0.0187805
86091,8/31/2005,-0.031841017
86091,9/30/2005,-0.054699171
86091,10/31/2005,0.029458152
86091,11/30/2005,0.029126242
86091,12/30/2005,0.009495279
86091,1/31/2006,0.023762353
86091,2/28/2006,-0.027562847
86091,3/31/2006,0.061735351
86091,4/28/2006,-0.009886251
86091,5/31/2006,-0.017973101
86091,6/30/2006,0.141104311
86091,7/31/2006,0.122311808
86091,8/31/2006,0.00239524
86091,9/29/2006,0.067600019
86091,10/31/2006,-0.028100412
86091,11/30/2006,0.005011556
86091,12/29/2006,-0.007713103
86091,1/31/2007,-0.071511865
86091,2/28/2007,-0.015069013
86091,3/30/2007,-0.021674493
86091,4/30/2007,-0.028808374
86091,5/31/2007,0.025460657
86091,6/29/2007,0.005090176
86091,7/31/2007,-0.11187838
86091,8/31/2007,0.100051805
86091,9/28/2007,0.04691942
86091,10/31/2007,0.002716137
86091,11/30/2007,-0.128668174
86091,12/31/2007,0.068407282
86091,1/31/2008,0.013196504
86091,2/29/2008,0.001929615
86091,3/31/2008,0.164660528
86091,4/30/2008,0.052617297
86091,5/30/2008,-0.087443009
86091,6/30/2008,-0.15760617
86091,7/31/2008,0.075379573
86091,8/29/2008,0.104891583
86091,9/30/2008,0.15862073
86091,10/31/2008,-0.044047642
86091,11/28/2008,-0.068493158
86091,12/31/2008,0.056179777
86091,1/30/2009,-0.190638274
86091,2/27/2009,-0.084121995
86091,3/31/2009,0.092422478
86091,4/30/2009,0.183333263
86091,5/29/2009,0.082629152
86091,6/30/2009,-0.002181468
86091,7/31/2009,-0.010056906
86091,8/31/2009,-0.038869195
86091,9/30/2009,0.041628104
86091,10/30/2009,-0.076820582
86091,11/30/2009,0.002404958
86091,12/31/2009,-0.042926788
86091,1/29/2010,0.014271089
86091,2/26/2010,0.006532717
86091,3/31/2010,0.085371889
86091,4/30/2010,0.050486751
86091,5/28/2010,-0.053753473
86091,6/30/2010,-0.030123487
86091,7/30/2010,-0.034623235
86091,8/31/2010,-0.037447214
86091,9/30/2010,0.044800855
86091,10/29/2010,-0.004235041
86091,11/30/2010,0.130249903
86091,12/31/2010,0.007170154
86091,1/31/2011,0.016611313
86091,2/28/2011,0.064892597
86091,3/31/2011,-0.054362115
86091,4/29/2011,0.06717287
86091,5/31/2011,-0.065287367
86091,6/30/2011,-0.015376958
86091,7/29/2011,-0.00100758
86091,8/31/2011,0.01159855
86091,9/30/2011,-0.09406434
86091,10/31/2011,0.14214322
86091,11/30/2011,0.072921775
86091,12/30/2011,-0.001383157
86091,1/31/2012,-0.013850381
86091,2/29/2012,0.006086089
86091,3/30/2012,0.037071843
86091,4/30/2012,-0.030769309
86091,5/31/2012,0.038235292
86091,6/29/2012,0.071496665
86091,7/31/2012,-0.072064012
86091,8/31/2012,0.059923261
86091,9/28/2012,-0.004564143
86091,10/31/2012,-0.064190723
86091,11/30/2012,0.051445391
86091,12/31/2012,0.00621114
86091,1/31/2013,0.003798667
86091,2/28/2013,0.020340655
86091,3/28/2013,-0.016846074
86091,4/30/2013,0.068491094
86091,5/31/2013,0.068288133
86091,6/28/2013,0.054770309
86091,7/31/2013,0.04648244
86091,8/30/2013,0.003601416
86091,9/30/2013,0.078778177
86091,10/31/2013,0.017138565
86091,11/29/2013,0.057509169
86091,12/31/2013,-0.042717062
86091,1/31/2014,-0.025237767
86091,2/28/2014,0.115947507
86091,3/31/2014,0.062648103
86091,4/30/2014,-0.07715103
86091,5/30/2014,-0.056200154
86091,6/30/2014,0.121611133
86091,7/31/2014,0.012085649
86091,8/29/2014,0.179460898
86091,9/30/2014,-0.032023247
86091,10/31/2014,0.009924867
86091,11/28/2014,-0.027695056
86091,12/31/2014,-0.105784155
86091,1/30/2015,-0.055690095
86091,2/27/2015,0.060073256
86091,3/31/2015,-0.000696571
86091,4/30/2015,-0.00013945
86091,5/29/2015,-0.008784748
86091,6/30/2015,0.088640563
86091,7/31/2015,-0.06534382
86091,8/31/2015,-0.038433339
86091,9/30/2015,0.057987645
86091,10/30/2015,-0.023593454
86091,11/30/2015,0.061338298
86091,12/31/2015,-0.149433404
86091,1/29/2016,-0.06203163
86091,2/29/2016,0.049711466
86091,3/31/2016,0.113151133
86091,4/29/2016,0.120444931
86091,5/31/2016,0.06828139
86091,6/30/2016,0.048491023
86091,7/29/2016,-0.010672702
86091,8/31/2016,0.081726
86091,9/30/2016,-0.020395683
86091,10/31/2016,0.013673046
86091,11/30/2016,0.188534722
86091,12/30/2016,-0.020795504
86091,1/31/2017,-0.093177557
86091,2/28/2017,0.038641676
86091,3/31/2017,-0.047118928
86091,4/28/2017,0.034256823
86091,5/31/2017,-0.030702781
86091,6/30/2017,0.073095739
86091,7/31/2017,-0.006010277
86091,8/31/2017,-0.051252559
86091,9/29/2017,0.11294774
86091,10/31/2017,-0.026127633
86091,11/30/2017,0.030782292
86091,12/29/2017,-0.06961327
86091,1/31/2018,0.019299332
86091,2/28/2018,-0.018933885
86091,3/29/2018,0.040119763
86091,4/30/2018,0.002590678
86091,5/31/2018,-0.010910143
86091,6/29/2018,-0.013762847
86091,7/31/2018,0.018111657
86091,8/31/2018,0.046952393
86091,9/28/2018,-0.02247189
86091,10/31/2018,-0.089655146
86091,11/30/2018,0.087436892
86091,12/31/2018,-0.069733404
89509,9/30/2002,NA
89509,10/31/2002,NA
89509,11/29/2002,-0.04905659
89509,12/31/2002,0.183862418
89509,1/31/2003,0.043575458
89509,2/28/2003,0.064239763
89509,3/31/2003,-0.021629699
89509,4/30/2003,0.01285347
89509,5/30/2003,0.104060873
89509,6/30/2003,0.091954023
89509,7/31/2003,-0.153263137
89509,8/29/2003,0.081551433
89509,9/30/2003,-0.098850556
89509,10/31/2003,0.043367367
89509,11/28/2003,0.13056235
89509,12/31/2003,0.154411748
89509,1/30/2004,-0.011614888
89509,2/27/2004,0.053828664
89509,3/31/2004,0.039568361
89509,4/30/2004,-0.045328703
89509,5/28/2004,0.021747023
89509,6/30/2004,0.072366051
89509,7/30/2004,0.07608334
89509,8/31/2004,-0.079926178
89509,9/30/2004,0.167390525
89509,10/29/2004,0.026903333
89509,11/30/2004,0.1198439
89509,12/31/2004,-0.056744616
89509,1/31/2005,-0.043535657
89509,2/28/2005,0.121930987
89509,3/31/2005,-0.041062165
89509,4/29/2005,-0.089743592
89509,5/31/2005,0.060000028
89509,6/30/2005,0.03401538
89509,7/29/2005,0.077871978
89509,8/31/2005,0.019074943
89509,9/30/2005,0.060598973
89509,10/31/2005,-0.133906975
89509,11/30/2005,-0.008914888
89509,12/30/2005,0.105371334
89509,1/31/2006,0.05928861
89509,2/28/2006,-0.062774397
89509,3/31/2006,0.014064662
89509,4/28/2006,-0.007165917
89509,5/31/2006,-0.054714769
89509,6/30/2006,0.060157754
89509,7/31/2006,-0.050465073
89509,8/31/2006,-0.06098463
89509,9/29/2006,-0.081201062
89509,10/31/2006,0.023586299
89509,11/30/2006,0.04525264
89509,12/29/2006,-0.029513443
89509,1/31/2007,0.026849303
89509,2/28/2007,-0.069103554
89509,3/30/2007,0.062266916
89509,4/30/2007,0.0642896
89509,5/31/2007,0.067766428
89509,6/29/2007,-0.062336404
89509,7/31/2007,-0.039583895
89509,8/31/2007,-0.052840084
89509,9/28/2007,0.040212192
89509,10/31/2007,0.087516733
89509,11/30/2007,-0.045420818
89509,12/31/2007,0.100957744
89509,1/31/2008,-0.040441982
89509,2/29/2008,0.292820364
89509,3/31/2008,0.038709693
89509,4/30/2008,0.138107374
89509,5/30/2008,0.094703056
89509,6/30/2008,0.022453753
89509,7/31/2008,-0.252045333
89509,8/29/2008,0.066973716
89509,9/30/2008,-0.119373441
89509,10/31/2008,-0.172766328
89509,11/28/2008,-0.297330648
89509,12/31/2008,-0.056045122
89509,1/30/2009,-0.072442137
89509,2/27/2009,-0.206521764
89509,3/31/2009,-0.064631067
89509,4/30/2009,0.463547379
89509,5/29/2009,0.214869872
89509,6/30/2009,-0.131207809
89509,7/31/2009,0.262526423
89509,8/31/2009,0.09278933
89509,9/30/2009,0.109631114
89509,10/30/2009,-0.096029542
89509,11/30/2009,0.197650671
89509,12/31/2009,0.130871072
89509,1/29/2010,-0.070983611
89509,2/26/2010,0.21560657
89509,3/31/2010,-0.006358723
89509,4/30/2010,0.146513984
89509,5/28/2010,0.080493554
89509,6/30/2010,-0.025857396
89509,7/30/2010,-0.037859723
89509,8/31/2010,-0.048932835
89509,9/30/2010,0.011617275
89509,10/29/2010,0.159715921
89509,11/30/2010,0.050423466
89509,12/31/2010,0.099205337
89509,1/31/2011,0.176211432
89509,2/28/2011,0.116008841
89509,3/31/2011,-0.00766382
